movieId, movieName, boxInfo, sumBoxInfo, avgShowView, boxRate, showInfo, avgSeatView, date
1239844,钢铁飞龙之奥特曼崛起,324.70,565.1万,7,2.8%,15411,7.0%,2019-01-18
1240159,来电狂响,167.92,6.26亿,7,1.4%,7324,7.0%,2019-01-18
1240859,闯堂兔3囧囧时光机,150.95,152.7万,4,1.3%,14356,3.4%,2019-01-18
888384,森林奇缘,115.58,146.3万,5,1.0%,9242,4.2%,2019-01-18
249342,海王,106.98,19.94亿,10,0.9%,3396,9.0%,2019-01-18
1249315,大路朝天,69.40,2373.8万,67,0.6%,266,100%,2019-01-18
1220833,燃点,49.26,489.0万,22,0.4%,598,23.9%,2019-01-18
1228750,照相师,47.01,849.8万,42,0.4%,326,40.6%,2019-01-18
1212512,蜘蛛侠：平行宇宙,30.40,4.23亿,10,0.2%,862,9.9%,2019-01-18
341229,命运之夜——天之杯：恶兆之花,25.09,2971.9万,7,0.2%,1116,8.7%,2019-01-18
78582,大人物,19.75,1438.9万,9,0.1%,668,--,2019-01-18
1217351,德鲁大叔,14.22,1078.1万,8,0.1%,575,10.4%,2019-01-18
1246221,天渠,14.07,1323.4万,72,0.1%,51,74.0%,2019-01-18
1228046,黄大年,13.56,184.5万,31,0.1%,161,29.0%,2019-01-18
1229697,四个春天,11.68,959.4万,15,0.1%,224,17.4%,2019-01-18
246165,毕业那年：分手季,10.30,210.1万,31,<0.1%,117,--,2019-01-18
1243911,春天的马拉松,7.52,754.5万,47,<0.1%,45,57.6%,2019-01-18
341989,养家之人,5.12,529.5万,6,<0.1%,275,6.3%,2019-01-18
1229915,中国合伙人2,4.78,2041.5万,16,<0.1%,71,27.9%,2019-01-18
1204476,印度暴徒,4.42,6172.7万,13,<0.1%,145,19.0%,2019-01-18
1132519,22年后的自白,4.10,487.7万,4,<0.1%,319,4.5%,2019-01-18
345172,奎迪：英雄再起,3.58,1699.4万,12,<0.1%,95,17.3%,2019-01-18
1200265,叶问外传：张天志,3.45,1.31亿,7,<0.1%,146,8.7%,2019-01-18
1249531,热土,3.29,130.2万,16,<0.1%,61,16.4%,2019-01-18
248906,流浪地球,3.15,59.9万,300,<0.1%,3,--,2019-01-18
1239666,苏庆亮,2.66,5.5万,66,<0.1%,16,100%,2019-01-18
1229768,两只小猪之勇闯神秘岛,2.54,463.3万,23,<0.1%,26,30.5%,2019-01-18
123,龙猫,1.81,1.72亿,5,<0.1%,122,5.4%,2019-01-18
487449,心灵的阳光,1.81,273.6万,55,<0.1%,12,100%,2019-01-18
1189514,断片之险途夺宝,1.57,5035.5万,5,<0.1%,109,7.7%,2019-01-18
346782,占芭花开,1.56,2.4万,2,<0.1%,323,1.6%,2019-01-18
345655,云南虫谷,1.56,1.49亿,2,<0.1%,374,2.2%,2019-01-18
1223430,浴血广昌,1.50,9663.8万,125,<0.1%,3,100%,2019-01-18
342568,诡梦凶铃,1.10,1025.3万,158,<0.1%,3,100%,2019-01-18
1204493,天慕,1.04,1045.8万,174,<0.1%,3,100%,2019-01-18
1250623,蜻蜓少年,1.00,12.8万,15,<0.1%,21,21.0%,2019-01-18
1206875,大黄蜂,4428.08,9.04亿,16,26.7%,77291,9.6%,2019-01-19
1235560,白蛇：缘起,2833.78,1.38亿,19,17.1%,42891,16.0%,2019-01-19
1174518,“大”人物,2339.15,2.50亿,15,14.1%,44840,11.0%,2019-01-19
1238846,密室逃生,2153.83,3542.6万,19,13.0%,34777,17.4%,2019-01-19
457445,掠食城市,1041.70,1995.5万,10,6.2%,28843,7.6%,2019-01-19
1215867,一条狗的回家路,708.42,1433.1万,9,4.2%,25436,8.3%,2019-01-19
1243239,熊出没·原始时代,705.59,705.6万,14,4.2%,15101,12.5%,2019-01-19
1238862,我想吃掉你的胰脏,442.68,1023.6万,7,2.6%,23512,6.0%,2019-01-19
1239844,钢铁飞龙之奥特曼崛起,436.25,1001.4万,10,2.6%,14512,9.7%,2019-01-19
1216267,家和万事惊,331.84,1005.5万,5,2.0%,19107,4.6%,2019-01-19
1240159,来电狂响,227.22,6.28亿,9,1.3%,8297,8.8%,2019-01-19
249342,海王,209.38,19.96亿,12,1.2%,4978,11.5%,2019-01-19
888384,森林奇缘,121.18,267.5万,7,0.7%,6226,6.5%,2019-01-19
1240859,闯堂兔3囧囧时光机,83.61,236.3万,4,0.5%,7498,3.5%,2019-01-19
1212512,蜘蛛侠：平行宇宙,70.11,4.24亿,12,0.4%,1535,12.3%,2019-01-19
1204080,战斗民族养成记,68.00,71.6万,9,0.4%,1886,8.7%,2019-01-19
341229,命运之夜——天之杯：恶兆之花,53.33,3025.2万,9,0.3%,1865,9.4%,2019-01-19
1249315,大路朝天,38.16,2411.9万,62,0.2%,152,95.6%,2019-01-19
1220833,燃点,35.47,524.5万,16,0.2%,608,18.4%,2019-01-19
78582,大人物,30.77,1469.6万,12,0.1%,766,--,2019-01-19
1217351,德鲁大叔,27.10,1105.2万,13,0.1%,820,15.1%,2019-01-19
341989,养家之人,21.33,550.8万,9,0.1%,753,10.0%,2019-01-19
1229697,四个春天,16.77,976.2万,15,0.1%,312,18.3%,2019-01-19
246165,毕业那年：分手季,12.89,223.0万,42,<0.1%,108,--,2019-01-19
1246221,天渠,11.18,1334.5万,73,<0.1%,39,71.7%,2019-01-19
123,龙猫,9.73,1.72亿,12,<0.1%,258,13.5%,2019-01-19
1132519,22年后的自白,8.67,496.4万,7,<0.1%,336,9.5%,2019-01-19
1228750,照相师,5.74,855.5万,15,<0.1%,123,13.3%,2019-01-19
1242218,杨门女将之女将初征,4.96,7.2万,83,<0.1%,19,91.1%,2019-01-19
1204476,印度暴徒,3.71,6176.4万,7,<0.1%,160,10.1%,2019-01-19
487449,心灵的阳光,3.45,277.1万,105,<0.1%,12,100%,2019-01-19
248906,流浪地球,3.15,63.0万,300,<0.1%,3,--,2019-01-19
345655,云南虫谷,2.83,1.49亿,2,<0.1%,446,3.3%,2019-01-19
1228046,黄大年,2.60,187.1万,13,<0.1%,80,11.5%,2019-01-19
1133207,很高兴遇见·你,2.35,36.9万,21,<0.1%,37,26.9%,2019-01-19
1229768,两只小猪之勇闯神秘岛,2.05,465.4万,12,<0.1%,36,10.1%,2019-01-19
1212192,差等生乔曦,1.99,3.0万,40,<0.1%,5,59.7%,2019-01-19
1189514,断片之险途夺宝,1.99,5037.5万,7,<0.1%,105,11.2%,2019-01-19
345036,地球最后的夜晚,1.99,2.82亿,6,<0.1%,82,9.9%,2019-01-19
1200265,叶问外传：张天志,1.92,1.31亿,3,<0.1%,192,3.7%,2019-01-19
341605,中国推销员,1.85,1109.7万,15,<0.1%,27,24.9%,2019-01-19
10089,南海十三郎,1.77,1.7万,187,<0.1%,2,95.4%,2019-01-19
1223430,浴血广昌,1.50,9665.3万,125,<0.1%,3,--,2019-01-19
345172,奎迪：英雄再起,1.41,1700.8万,5,<0.1%,103,6.8%,2019-01-19
342568,诡梦凶铃,1.40,1026.7万,140,<0.1%,4,100%,2019-01-19
1241818,温暖之城之红日亭,1.35,18.1万,38,<0.1%,14,35.7%,2019-01-19
1196131,神探狗笨吉,1.21,386.4万,12,<0.1%,34,18.7%,2019-01-19
393,初恋浅规则,1.13,158.6万,88,<0.1%,3,46.9%,2019-01-19
1204493,天慕,1.12,1047.0万,139,<0.1%,4,100%,2019-01-19
1206875,大黄蜂,3757.65,9.42亿,14,24.7%,78158,8.1%,2019-01-20
1235560,白蛇：缘起,2870.04,1.66亿,17,18.8%,49014,14.0%,2019-01-20
1238846,密室逃生,2271.65,5814.2万,18,14.9%,39876,15.7%,2019-01-20
1174518,“大”人物,2085.18,2.71亿,13,13.7%,45556,9.8%,2019-01-20
457445,掠食城市,844.52,2840.0万,9,5.5%,26687,6.8%,2019-01-20
1243239,熊出没·原始时代,805.84,1511.4万,16,5.3%,15205,14.3%,2019-01-20
1215867,一条狗的回家路,567.23,2000.3万,9,3.7%,22273,7.8%,2019-01-20
1239844,钢铁飞龙之奥特曼崛起,400.53,1401.9万,9,2.6%,15126,8.4%,2019-01-20
1238862,我想吃掉你的胰脏,342.82,1366.4万,6,2.2%,19767,5.7%,2019-01-20
1216267,家和万事惊,278.40,1283.9万,5,1.8%,14464,4.6%,2019-01-20
1240159,来电狂响,207.47,6.30亿,8,1.3%,8283,8.0%,2019-01-20
249342,海王,193.87,19.98亿,11,1.2%,5249,10.3%,2019-01-20
888384,森林奇缘,98.43,366.0万,7,0.6%,5234,6.2%,2019-01-20
1240859,闯堂兔3囧囧时光机,62.81,299.2万,4,0.4%,5682,3.5%,2019-01-20
1212512,蜘蛛侠：平行宇宙,58.60,4.25亿,10,0.3%,1564,9.8%,2019-01-20
1218253,阿里巴巴三根金发,47.31,662.2万,22,0.3%,417,27.1%,2019-01-20
341229,命运之夜——天之杯：恶兆之花,39.83,3065.0万,7,0.2%,1719,7.7%,2019-01-20
1249315,大路朝天,28.79,2440.7万,58,0.1%,130,100%,2019-01-20
1220833,燃点,27.39,551.9万,13,0.1%,602,14.0%,2019-01-20
78582,大人物,24.48,1494.1万,10,0.1%,737,--,2019-01-20
1212192,差等生乔曦,18.12,21.1万,2,0.1%,3356,2.0%,2019-01-20
1217351,德鲁大叔,17.00,1122.2万,7,0.1%,810,8.4%,2019-01-20
341989,养家之人,16.54,567.4万,8,0.1%,631,9.0%,2019-01-20
1229697,四个春天,14.47,990.7万,12,<0.1%,327,15.0%,2019-01-20
1246221,天渠,11.88,1346.4万,75,<0.1%,40,84.9%,2019-01-20
246165,毕业那年：分手季,11.40,234.4万,38,<0.1%,103,--,2019-01-20
1281596,好小子，好功夫,7.71,7.7万,172,<0.1%,5,--,2019-01-20
1242218,杨门女将之女将初征,7.07,14.3万,75,<0.1%,24,80.8%,2019-01-20
123,龙猫,6.97,1.73亿,9,<0.1%,271,9.2%,2019-01-20
1132519,22年后的自白,6.58,503.0万,6,<0.1%,325,7.8%,2019-01-20
248906,流浪地球,6.51,69.5万,277,<0.1%,5,--,2019-01-20
1204476,印度暴徒,5.32,6181.8万,8,<0.1%,176,12.9%,2019-01-20
1248656,大微商,3.83,80.7万,49,<0.1%,17,38.4%,2019-01-20
1229915,中国合伙人2,3.29,2045.7万,44,<0.1%,58,100%,2019-01-20
1228750,照相师,2.99,858.5万,9,<0.1%,94,8.9%,2019-01-20
345655,云南虫谷,2.62,1.50亿,2,<0.1%,431,3.0%,2019-01-20
487449,心灵的阳光,2.42,279.5万,44,<0.1%,20,100%,2019-01-20
1229768,两只小猪之勇闯神秘岛,2.05,467.4万,12,<0.1%,37,13.0%,2019-01-20
341605,中国推销员,1.96,1111.7万,18,<0.1%,24,33.7%,2019-01-20
10089,南海十三郎,1.80,3.5万,120,<0.1%,3,91.3%,2019-01-20
1228046,黄大年,1.77,188.9万,9,<0.1%,83,7.4%,2019-01-20
1200265,叶问外传：张天志,1.70,1.31亿,3,<0.1%,196,3.0%,2019-01-20
345036,地球最后的夜晚,1.64,2.82亿,5,<0.1%,79,8.1%,2019-01-20
342568,诡梦凶铃,1.53,1028.3万,204,<0.1%,3,100%,2019-01-20
345172,奎迪：英雄再起,1.50,1702.3万,6,<0.1%,104,9.3%,2019-01-20
1223430,浴血广昌,1.50,9666.8万,125,<0.1%,3,--,2019-01-20
1250623,蜻蜓少年,1.44,15.0万,19,<0.1%,26,35.9%,2019-01-20
1204493,天慕,1.11,1048.1万,138,<0.1%,4,100%,2019-01-20
1206875,大黄蜂,1805.76,9.60亿,7,23.4%,75161,4.3%,2019-01-21
1235560,白蛇：缘起,1666.46,1.83亿,10,21.6%,52743,7.8%,2019-01-21
1238846,密室逃生,1290.62,7104.9万,10,16.7%,43926,8.2%,2019-01-21
1174518,“大”人物,1160.89,2.83亿,8,15.0%,45919,5.6%,2019-01-21
457445,掠食城市,419.89,3259.9万,5,5.4%,25498,3.9%,2019-01-21
1215867,一条狗的回家路,261.66,2262.0万,5,3.3%,19999,4.2%,2019-01-21
1216267,家和万事惊,213.59,1497.5万,5,2.7%,10870,4.7%,2019-01-21
1238862,我想吃掉你的胰脏,171.78,1538.2万,4,2.2%,16623,3.5%,2019-01-21
1240159,来电狂响,132.81,6.32亿,5,1.7%,8707,4.9%,2019-01-21
1239844,钢铁飞龙之奥特曼崛起,130.59,1532.5万,4,1.6%,12039,3.6%,2019-01-21
249342,海王,99.09,19.99亿,6,1.2%,5332,5.4%,2019-01-21
1218253,阿里巴巴三根金发,59.71,721.9万,40,0.7%,286,51.5%,2019-01-21
1249315,大路朝天,35.66,2476.4万,55,0.4%,187,100%,2019-01-21
888384,森林奇缘,34.95,400.9万,4,0.4%,3859,3.2%,2019-01-21
1220833,燃点,27.18,579.1万,12,0.3%,657,12.9%,2019-01-21
1240859,闯堂兔3囧囧时光机,21.15,320.3万,2,0.2%,3644,1.9%,2019-01-21
1246221,天渠,18.74,1365.2万,89,0.2%,53,85.9%,2019-01-21
1212512,蜘蛛侠：平行宇宙,17.27,4.25亿,6,0.2%,822,5.8%,2019-01-21
341229,命运之夜——天之杯：恶兆之花,15.56,3080.6万,4,0.2%,1347,4.0%,2019-01-21
78582,大人物,14.35,1508.5万,6,0.1%,780,--,2019-01-21
1212192,差等生乔曦,12.61,33.8万,7,0.1%,735,7.0%,2019-01-21
1228750,照相师,11.77,870.3万,15,0.1%,239,14.0%,2019-01-21
1217351,德鲁大叔,9.87,1132.1万,4,0.1%,890,4.5%,2019-01-21
1281596,好小子，好功夫,9.28,17.0万,172,0.1%,6,--,2019-01-21
246165,毕业那年：分手季,7.73,242.1万,25,0.1%,109,--,2019-01-21
341989,养家之人,5.24,572.6万,4,<0.1%,434,4.4%,2019-01-21
1229697,四个春天,4.98,995.7万,4,<0.1%,376,4.5%,2019-01-21
341605,中国推销员,4.31,1116.0万,13,<0.1%,66,18.3%,2019-01-21
1132519,22年后的自白,3.52,506.5万,3,<0.1%,389,3.5%,2019-01-21
1204476,印度暴徒,2.91,6184.7万,5,<0.1%,169,5.8%,2019-01-21
1228046,黄大年,2.65,191.5万,6,<0.1%,173,4.9%,2019-01-21
123,龙猫,2.64,1.73亿,4,<0.1%,252,4.2%,2019-01-21
345655,云南虫谷,2.37,1.50亿,2,<0.1%,508,2.2%,2019-01-21
1217239,勇敢往事,2.36,175.4万,169,<0.1%,7,--,2019-01-21
1200265,叶问外传：张天志,1.50,1.31亿,3,<0.1%,170,3.2%,2019-01-21
1208148,中国蓝盔,1.17,1792.8万,98,<0.1%,4,--,2019-01-21
1204493,天慕,1.09,1049.2万,137,<0.1%,4,100%,2019-01-21
1223430,浴血广昌,1.00,9667.8万,125,<0.1%,2,--,2019-01-21
1206875,大黄蜂,1813.67,9.78亿,8,24.1%,74553,4.4%,2019-01-22
1235560,白蛇：缘起,1666.93,2.00亿,9,22.1%,55946,7.3%,2019-01-22
1238846,密室逃生,1305.20,8410.1万,9,17.3%,47271,7.6%,2019-01-22
1174518,“大”人物,1070.34,2.94亿,7,14.2%,45294,5.3%,2019-01-22
457445,掠食城市,384.64,3644.5万,5,5.1%,24173,3.8%,2019-01-22
1215867,一条狗的回家路,237.40,2499.4万,5,3.1%,18603,4.2%,2019-01-22
1216267,家和万事惊,211.60,1709.1万,6,2.8%,9027,5.6%,2019-01-22
1238862,我想吃掉你的胰脏,143.11,1681.3万,4,1.9%,15010,3.3%,2019-01-22
1240159,来电狂响,126.03,6.33亿,5,1.6%,8678,4.7%,2019-01-22
1239844,钢铁飞龙之奥特曼崛起,125.78,1658.3万,4,1.6%,11813,3.5%,2019-01-22
249342,海王,99.71,20.00亿,6,1.3%,5451,5.3%,2019-01-22
1218253,阿里巴巴三根金发,56.57,778.5万,39,0.7%,286,53.3%,2019-01-22
888384,森林奇缘,36.43,437.3万,4,0.4%,3802,3.4%,2019-01-22
1220833,燃点,31.21,610.3万,12,0.4%,689,13.9%,2019-01-22
1240859,闯堂兔3囧囧时光机,22.35,342.7万,3,0.2%,3284,2.3%,2019-01-22
1246221,天渠,17.74,1382.9万,88,0.2%,51,91.5%,2019-01-22
1228750,照相师,17.60,887.9万,21,0.2%,254,18.7%,2019-01-22
1281596,好小子，好功夫,17.00,34.0万,146,0.2%,13,--,2019-01-22
1212512,蜘蛛侠：平行宇宙,16.22,4.25亿,6,0.2%,869,5.2%,2019-01-22
78582,大人物,13.53,1522.0万,5,0.1%,792,--,2019-01-22
341229,命运之夜——天之杯：恶兆之花,13.46,3094.1万,4,0.1%,1367,3.3%,2019-01-22
1212192,差等生乔曦,9.57,43.3万,6,0.1%,631,6.1%,2019-01-22
1217351,德鲁大叔,9.32,1141.4万,4,0.1%,910,4.3%,2019-01-22
246165,毕业那年：分手季,7.95,250.1万,26,0.1%,112,100%,2019-01-22
1229697,四个春天,6.11,1001.8万,5,<0.1%,362,5.7%,2019-01-22
341989,养家之人,5.11,577.7万,4,<0.1%,423,4.5%,2019-01-22
1243239,熊出没·原始时代,3.84,1515.4万,34,<0.1%,17,76.2%,2019-01-22
1132519,22年后的自白,3.51,510.0万,3,<0.1%,367,3.4%,2019-01-22
1217239,勇敢往事,2.80,178.2万,185,<0.1%,7,--,2019-01-22
1189514,断片之险途夺宝,2.74,5041.0万,8,<0.1%,98,11.5%,2019-01-22
123,龙猫,2.69,1.73亿,4,<0.1%,261,4.0%,2019-01-22
341605,中国推销员,2.60,1118.6万,6,<0.1%,67,7.6%,2019-01-22
1238946,最后一公里,2.58,896.0万,80,<0.1%,13,100%,2019-01-22
1228046,黄大年,2.57,194.1万,6,<0.1%,178,4.8%,2019-01-22
345655,云南虫谷,2.38,1.50亿,2,<0.1%,502,2.2%,2019-01-22
1204476,印度暴徒,1.71,6186.4万,4,<0.1%,174,3.8%,2019-01-22
1223430,浴血广昌,1.50,9669.3万,125,<0.1%,3,100%,2019-01-22
1244914,龟兔大作战,1.20,407.3万,41,<0.1%,15,38.8%,2019-01-22
342568,诡梦凶铃,1.08,1029.9万,157,<0.1%,3,83.8%,2019-01-22
1206875,大黄蜂,1804.83,9.96亿,8,24.0%,74312,4.4%,2019-01-23
1235560,白蛇：缘起,1664.64,2.16亿,9,22.1%,57991,7.1%,2019-01-23
1238846,密室逃生,1315.77,9725.8万,9,17.5%,49709,7.2%,2019-01-23
1174518,“大”人物,1029.54,3.04亿,7,13.7%,45225,5.2%,2019-01-23
457445,掠食城市,378.96,4023.5万,5,5.0%,23665,3.9%,2019-01-23
1215867,一条狗的回家路,230.06,2729.4万,5,3.0%,17594,4.3%,2019-01-23
1216267,家和万事惊,208.51,1917.6万,6,2.7%,8134,6.1%,2019-01-23
1238862,我想吃掉你的胰脏,145.69,1827.0万,4,1.9%,14191,3.5%,2019-01-23
1240159,来电狂响,131.86,6.34亿,5,1.7%,8741,4.9%,2019-01-23
1239844,钢铁飞龙之奥特曼崛起,123.83,1782.1万,4,1.6%,11918,3.4%,2019-01-23
249342,海王,105.33,20.01亿,6,1.4%,5488,5.6%,2019-01-23
1218253,阿里巴巴三根金发,56.44,834.9万,40,0.7%,273,54.1%,2019-01-23
1220833,燃点,36.87,647.2万,15,0.4%,713,16.5%,2019-01-23
888384,森林奇缘,35.28,472.6万,4,0.4%,3794,3.4%,2019-01-23
1246221,天渠,33.11,1416.0万,116,0.4%,72,100%,2019-01-23
1228750,照相师,23.13,911.0万,26,0.3%,282,21.6%,2019-01-23
1240859,闯堂兔3囧囧时光机,20.42,363.1万,3,0.2%,3233,2.2%,2019-01-23
1212512,蜘蛛侠：平行宇宙,18.43,4.25亿,6,0.2%,980,5.4%,2019-01-23
1244914,龟兔大作战,18.40,425.7万,61,0.2%,34,69.0%,2019-01-23
341229,命运之夜——天之杯：恶兆之花,13.45,3107.5万,4,0.1%,1298,3.4%,2019-01-23
78582,大人物,12.88,1534.9万,5,0.1%,816,--,2019-01-23
1217351,德鲁大叔,10.80,1152.2万,5,0.1%,893,5.5%,2019-01-23
1212192,差等生乔曦,10.35,53.7万,7,0.1%,531,7.6%,2019-01-23
246165,毕业那年：分手季,8.63,258.7万,28,0.1%,111,--,2019-01-23
1204080,战斗民族养成记,8.42,80.2万,66,0.1%,44,82.7%,2019-01-23
1229697,四个春天,5.65,1007.4万,5,<0.1%,372,5.5%,2019-01-23
341989,养家之人,4.30,582.0万,4,<0.1%,408,3.8%,2019-01-23
1132519,22年后的自白,3.19,513.2万,3,<0.1%,365,3.2%,2019-01-23
1228046,黄大年,3.10,197.2万,7,<0.1%,181,6.6%,2019-01-23
345655,云南虫谷,2.80,1.50亿,2,<0.1%,513,2.4%,2019-01-23
123,龙猫,2.64,1.73亿,4,<0.1%,265,3.8%,2019-01-23
1238946,最后一公里,2.08,898.1万,76,<0.1%,11,79.5%,2019-01-23
1204476,印度暴徒,1.93,6188.3万,4,<0.1%,185,4.5%,2019-01-23
1249531,热土,1.71,133.4万,14,<0.1%,121,12.5%,2019-01-23
1196131,神探狗笨吉,1.54,388.6万,11,<0.1%,47,17.2%,2019-01-23
1243911,春天的马拉松,1.51,757.5万,7,<0.1%,70,6.0%,2019-01-23
345172,奎迪：英雄再起,1.34,1705.0万,5,<0.1%,118,6.9%,2019-01-23
342568,诡梦凶铃,1.31,1031.2万,171,<0.1%,3,97.1%,2019-01-23
1200265,叶问外传：张天志,1.12,1.31亿,5,<0.1%,82,5.6%,2019-01-23
393,初恋浅规则,1.05,161.6万,67,<0.1%,4,46.2%,2019-01-23
1223430,浴血广昌,1.00,9670.3万,125,<0.1%,2,100%,2019-01-23
1206875,大黄蜂,1721.72,10.13亿,7,22.9%,74726,4.3%,2019-01-24
1235560,白蛇：缘起,1642.37,2.33亿,9,21.8%,60103,6.7%,2019-01-24
1238846,密室逃生,1273.47,1.09亿,8,16.9%,51857,6.6%,2019-01-24
1174518,“大”人物,964.32,3.13亿,7,12.8%,43925,5.0%,2019-01-24
457445,掠食城市,289.51,4313.0万,4,3.8%,21408,3.3%,2019-01-24
345808,死侍2：我爱我家,244.52,244.5万,21,3.2%,3264,10.2%,2019-01-24
1216267,家和万事惊,195.68,2113.3万,8,2.6%,5852,8.0%,2019-01-24
1215867,一条狗的回家路,185.39,2914.8万,5,2.4%,15126,4.0%,2019-01-24
1238862,我想吃掉你的胰脏,132.71,1959.7万,4,1.7%,12017,3.9%,2019-01-24
1239844,钢铁飞龙之奥特曼崛起,129.01,1911.2万,4,1.7%,11315,3.2%,2019-01-24
1240159,来电狂响,121.80,6.35亿,5,1.6%,7893,5.1%,2019-01-24
1204080,战斗民族养成记,111.23,191.4万,4,1.4%,10691,3.2%,2019-01-24
249342,海王,104.99,20.02亿,6,1.3%,5541,5.4%,2019-01-24
1244914,龟兔大作战,62.41,488.1万,97,0.8%,76,90.3%,2019-01-24
1218253,阿里巴巴三根金发,55.20,890.1万,41,0.7%,262,57.1%,2019-01-24
1246221,天渠,38.59,1454.6万,117,0.5%,83,100%,2019-01-24
888384,森林奇缘,33.52,506.2万,4,0.4%,3291,3.8%,2019-01-24
1220833,燃点,26.07,673.2万,11,0.3%,710,11.8%,2019-01-24
1228750,照相师,24.18,935.2万,26,0.3%,268,22.9%,2019-01-24
1240859,闯堂兔3囧囧时光机,19.62,382.7万,3,0.2%,2661,2.8%,2019-01-24
1212512,蜘蛛侠：平行宇宙,19.23,4.25亿,6,0.2%,1043,5.4%,2019-01-24
1217351,德鲁大叔,15.13,1167.3万,7,0.2%,817,7.6%,2019-01-24
78582,大人物,12.18,1547.1万,5,0.1%,762,--,2019-01-24
341229,命运之夜——天之杯：恶兆之花,11.83,3119.4万,4,0.1%,1179,3.4%,2019-01-24
1203740,情圣2,8.93,8.9万,1,0.1%,12617,3.9%,2019-01-24
246165,毕业那年：分手季,7.44,266.2万,26,<0.1%,103,100%,2019-01-24
1212192,差等生乔曦,7.14,60.8万,7,<0.1%,383,7.3%,2019-01-24
341989,养家之人,5.31,587.3万,5,<0.1%,368,5.3%,2019-01-24
1229697,四个春天,4.55,1012.0万,4,<0.1%,325,4.7%,2019-01-24
1228046,黄大年,4.17,201.4万,8,<0.1%,190,7.3%,2019-01-24
123,龙猫,3.02,1.73亿,4,<0.1%,276,4.4%,2019-01-24
345655,云南虫谷,2.70,1.50亿,2,<0.1%,484,2.9%,2019-01-24
1132519,22年后的自白,2.50,515.7万,3,<0.1%,317,2.9%,2019-01-24
1238946,最后一公里,2.30,900.4万,77,<0.1%,12,83.8%,2019-01-24
1217239,勇敢往事,2.30,180.5万,192,<0.1%,6,--,2019-01-24
1204476,印度暴徒,2.24,6190.6万,5,<0.1%,167,5.7%,2019-01-24
1223430,浴血广昌,2.00,9672.3万,125,<0.1%,4,100%,2019-01-24
1243911,春天的马拉松,1.41,758.9万,6,<0.1%,65,5.0%,2019-01-24
1238886,奇幻梦之旅,1.20,27.9万,42,<0.1%,8,40.8%,2019-01-24
1229915,中国合伙人2,1.19,2048.5万,9,<0.1%,55,9.8%,2019-01-24
1249315,大路朝天,1.08,2479.2万,20,<0.1%,19,21.7%,2019-01-24
345808,死侍2：我爱我家,5672.12,5916.6万,13,49.5%,141126,8.1%,2019-01-25
1235560,白蛇：缘起,1630.72,2.49亿,12,14.2%,40937,11.0%,2019-01-25
1206875,大黄蜂,1237.00,10.25亿,10,10.8%,38470,8.6%,2019-01-25
1238846,密室逃生,954.49,1.19亿,11,8.3%,26839,10.6%,2019-01-25
1174518,“大”人物,542.30,3.19亿,8,4.7%,19964,7.1%,2019-01-25
345918,大侦探霍桑,321.83,322.2万,4,2.8%,28574,3.8%,2019-01-25
1204080,战斗民族养成记,191.10,382.5万,3,1.6%,21018,2.8%,2019-01-25
1216267,家和万事惊,169.55,2282.9万,37,1.4%,1006,41.7%,2019-01-25
1239844,钢铁飞龙之奥特曼崛起,86.71,1997.9万,4,0.7%,7567,3.9%,2019-01-25
457445,掠食城市,64.08,4377.1万,5,0.5%,4217,4.7%,2019-01-25
1244914,龟兔大作战,62.57,550.7万,90,0.5%,82,90.2%,2019-01-25
1215867,一条狗的回家路,56.23,2971.1万,7,0.4%,2942,7.2%,2019-01-25
1242218,杨门女将之女将初征,54.54,69.8万,7,0.4%,3021,7.2%,2019-01-25
1218253,阿里巴巴三根金发,51.29,941.4万,43,0.4%,226,58.8%,2019-01-25
249342,海王,46.63,20.03亿,8,0.4%,1810,8.7%,2019-01-25
1240159,来电狂响,38.59,6.36亿,5,0.3%,2420,6.5%,2019-01-25
1238862,我想吃掉你的胰脏,36.80,1996.5万,7,0.3%,2051,7.7%,2019-01-25
1228750,照相师,31.83,967.0万,41,0.2%,220,41.6%,2019-01-25
1220833,燃点,26.91,700.1万,20,0.2%,383,23.8%,2019-01-25
1240859,闯堂兔3囧囧时光机,21.38,404.1万,6,0.1%,1433,6.1%,2019-01-25
888384,森林奇缘,20.23,526.4万,5,0.1%,1527,5.6%,2019-01-25
1246221,天渠,13.05,1467.7万,85,0.1%,39,75.9%,2019-01-25
1203182,海上浮城,12.05,17.6万,2,0.1%,2926,1.2%,2019-01-25
246165,毕业那年：分手季,9.71,275.9万,34,<0.1%,106,--,2019-01-25
1212512,蜘蛛侠：平行宇宙,7.98,4.25亿,6,<0.1%,410,6.5%,2019-01-25
1228046,黄大年,6.69,208.1万,28,<0.1%,90,22.8%,2019-01-25
78582,大人物,5.42,1552.5万,5,<0.1%,328,--,2019-01-25
341229,命运之夜——天之杯：恶兆之花,4.92,3124.3万,4,<0.1%,423,4.5%,2019-01-25
1229697,四个春天,4.60,1016.6万,13,<0.1%,108,15.8%,2019-01-25
1217351,德鲁大叔,3.57,1170.9万,6,<0.1%,273,7.7%,2019-01-25
1214159,江海渔童之巨龟奇缘,3.47,4.3万,51,<0.1%,34,43.4%,2019-01-25
248906,流浪地球,2.80,72.3万,400,<0.1%,2,--,2019-01-25
344649,天气预爆,2.62,1.23亿,28,<0.1%,28,71.4%,2019-01-25
